rowidx,B,J,G,H,D,M,U,V,W,X,AM,AS,AU
2382,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0214-ML,0.0,M,108.0,16.0,1.0,0.0,0.45733333333333337,0.0
2383,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0614P-WW,0.0,M,107.0,11.0,1.0,0.0,0.524,0.0
2384,M-N,㈜[주간]전승민,P1,202606040497.0,DSCC0062BS1-WW,0.0,M,108.0,10.0,1.0,0.0,0.45733333333333337,0.0
2385,M-N,㈜[주간]전승민,P1,202606040497.0,DSCC0146B-WW,0.0,M,107.0,7.0,1.0,0.0,0.484,0.0
2386,M-N,㈜[주간]전승민,P1,202606040497.0,DVDSCC0146H-WW,0.0,M,107.0,6.0,1.0,0.0,0.45733333333333337,0.0
2387,M-N,㈜[주간]전승민,P1,202606040497.0,DSCAAD0601-WW,0.0,M,108.0,1.0,1.0,0.0,0.524,0.0
2388,M-N,㈜[주간]전승민,P1,202606040497.0,DSCBAD0701-WW,0.0,M,109.0,2.0,1.0,0.0,0.5223333333333333,0.0
2389,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0608-WW,0.0,M,109.0,3.0,2.0,0.0,0.45733333333333337,0.0
2390,M-N,㈜[주간]전승민,P1,202606040497.0,DSAC0083HS-WW,0.0,M,110.0,18.0,1.0,0.0,0.644,0.0
2391,M-N,㈜[주간]전승민,P1,202606040497.0,DVDSBC0163B-WW,0.0,M,111.0,8.0,1.0,0.0,0.649,0.0
2392,M-N,㈜[주간]전승민,P1,202606040497.0,DSBC0163BS-WW,0.0,M,111.0,7.0,1.0,0.0,0.45733333333333337,0.0
2393,M-N,㈜[주간]전승민,P1,202606040497.0,DSAC0083BS-WW,0.0,M,112.0,3.0,1.0,0.0,0.5156666666666666,0.0
2394,M-N,㈜[주간]전승민,P1,202606040497.0,DSCCAD0701-WW,0.0,M,111.0,1.0,1.0,0.0,0.469,0.0
2395,M-N,㈜[주간]전승민,P1,202606040497.0,DVDSCCAH1403-OS,0.0,M,114.0,12.0,1.0,0.0,0.6606666666666666,0.0
2396,M-N,㈜[주간]전승민,P1,202606040497.0,DSFCAY1207-WW,0.0,M,114.0,13.0,1.0,0.0,0.45733333333333337,0.0
2397,M-N,㈜[주간]전승민,P1,202606040497.0,DSFCEE1101-WW,0.0,M,115.0,2.0,2.0,0.0,0.6606666666666666,0.0
2398,M-N,㈜[주간]전승민,P1,202606040497.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
2399,M-N,㈜[주간]전승민,P1,202606040497.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
2400,M-N,㈜[주간]전승민,P1,202606040497.0,DSCA0701-3F2,0.0,M,116.0,1.0,1.0,0.0,0.45733333333333337,0.0
2401,M-N,㈜[주간]전승민,P1,202606040497.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.6746666666666666,0.0
2402,M-N,㈜[주간]전승민,P1,202606040497.0,DSCC0146X-WW,0.0,M,117.0,6.0,1.0,0.0,0.5156666666666666,0.0
2403,M-N,㈜[주간]전승민,P1,202606040497.0,DSAC0003VSN-WW,0.0,M,118.0,18.0,1.0,0.0,0.609,0.0
2404,M-N,㈜[주간]전승민,P1,202606040497.0,DSPAAY0403A-FK,0.0,M,119.0,17.0,1.0,0.0,0.5223333333333333,0.0
2405,M-N,㈜[주간]전승민,P1,202606040497.0,DVDSAP1303A-WWBI,0.0,M,119.0,9.0,1.0,0.0,0.5606666666666666,0.0
2406,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0200-FK,0.0,M,119.0,5.0,1.0,0.0,0.5156666666666666,0.0
2407,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.3823333333333333,0.0
2408,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.15233333333333335,0.0
2409,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.2856666666666667,0.0
2410,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.484,0.0
2411,M-N,㈜[주간]전승민,P1,202606040497.0,DSAD0100-WW,0.0,M,121.0,1.0,1.0,0.0,3.1398333333333333,25.078833333333325
2412,M-N,㈜[주간]전승민,P2,202606040500.0,DSDEMT18081-WW,시작,M,101.0,7.0,1.0,0.0,1.064,0.0
2413,M-N,㈜[주간]전승민,P2,202606040500.0,DSCCAV11051-WW,0.0,M,102.0,14.0,1.0,0.0,0.5489999999999999,0.0
2414,M-N,㈜[주간]전승민,P2,202606040500.0,DSDGBT18081-FK,0.0,M,101.0,15.0,1.0,0.0,0.45733333333333337,0.0
2415,M-N,㈜[주간]전승민,P2,202606040500.0,DSDFMT1607-WW,0.0,M,104.0,18.0,1.0,0.0,0.5489999999999999,0.0
2416,M-N,㈜[주간]전승민,P2,202606040500.0,DSDGBT16081-WW,0.0,M,104.0,14.0,1.0,0.0,0.5156666666666666,0.0
2417,M-N,㈜[주간]전승민,P2,202606040500.0,DVDSBC0163H-WW,0.0,M,104.0,4.0,1.0,0.0,0.584,0.0
2418,M-N,㈜[주간]전승민,P2,202606040500.0,DSCCAH1405-WW,0.0,M,106.0,5.0,1.0,0.0,0.5223333333333333,0.0
2419,M-N,㈜[주간]전승민,P2,202606040500.0,DSCCAB1406-WW,0.0,M,106.0,6.0,1.0,0.0,0.45733333333333337,0.0
2420,M-N,㈜[주간]전승민,P2,202606040500.0,DSDEMT14071-ML,0.0,M,131.0,9.0,1.0,0.0,0.6306666666666666,0.0
2421,M-N,㈜[주간]전승민,P2,202606040500.0,DSAD0214-WW,0.0,M,108.0,18.0,1.0,0.0,0.719,0.0
2422,M-N,㈜[주간]전승민,P2,202606040500.0,DSAD0214-MAC,0.0,M,108.0,16.0,2.0,0.0,0.469,0.0
2423,M-N,㈜[주간]전승민,P2,202606040500.0,DSCCBB1410-WW,0.0,M,110.0,5.0,1.0,0.0,0.6606666666666666,0.0
2424,M-N,㈜[주간]전승민,P2,202606040500.0,DSAD0410-ML,0.0,M,112.0,16.0,2.0,0.0,0.6606666666666666,0.0
2425,M-N,㈜[주간]전승민,P2,202606040500.0,DSDGBT14081-MAC,0.0,M,111.0,11.0,2.0,0.0,0.524,0.0
2426,M-N,㈜[주간]전승민,P2,202606040500.0,DVDSBC0163B-WW,0.0,M,111.0,8.0,1.0,0.0,0.484,0.0
2427,M-N,㈜[주간]전승민,P2,202606040500.0,DSDCME0800-PW,0.0,M,111.0,2.0,1.0,0.0,0.5356666666666666,0.0
2428,M-N,㈜[주간]전승민,P2,202606040500.0,DSDCME0700-PW,0.0,M,111.0,2.0,2.0,0.0,0.41900000000000004,0.0
2429,M-N,㈜[주간]전승민,P2,202606040500.0,DSCCAD0701-WW,0.0,M,111.0,1.0,1.0,0.0,0.45733333333333337,0.0
2430,M-N,㈜[주간]전승민,P2,202606040500.0,DSDGBT1207-WW,0.0,M,113.0,10.0,1.0,0.0,0.6373333333333333,0.0
2431,M-N,㈜[주간]전승민,P2,202606040500.0,DVDSCCAH1403-WW,0.0,M,114.0,11.0,1.0,0.0,3.4865,14.3825
2432,M-N,㈜[주간]전승민,II1,202606050288.0,DSDEMT16081-FK,시작,M,104.0,3.0,2.0,0.0,0.9623333333333333,0.0
2433,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0082B-FK,0.0,M,109.0,9.0,2.0,0.0,0.5556666666666666,0.0
2434,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0082B-FK,0.0,M,109.0,9.0,2.0,0.0,0.2856666666666667,0.0
2435,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0082H-ML,0.0,M,109.0,14.0,2.0,0.0,0.6763333333333333,0.0
2436,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0083HS-ML,0.0,M,110.0,17.0,1.0,0.0,0.6363333333333333,0.0
2437,M-N,㈜[주간]전승민,II1,202606050288.0,DSDCME0800-BK,0.0,M,111.0,3.0,1.0,0.0,0.6973333333333332,0.0
2438,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0083BS-FK,0.0,M,112.0,4.0,1.0,0.0,0.6096666666666667,0.0
2439,M-N,㈜[주간]전승민,II1,202606050288.0,DSAA0303-FK,0.0,M,115.0,14.0,1.0,0.0,0.853,0.0
2440,M-N,㈜[주간]전승민,II1,202606050288.0,DSDAMA0601-3F1,0.0,M,115.0,9.0,1.0,0.0,0.524,0.0
2441,M-N,㈜[주간]전승민,II1,202606050288.0,DSDCML0501-BK,0.0,M,118.0,8.0,1.0,0.0,0.5223333333333333,0.0
2442,M-N,㈜[주간]전승민,II1,202606050288.0,DSAC0005VSN-FK,0.0,M,117.0,12.0,1.0,0.0,0.6679999999999999,0.0
2443,M-N,㈜[주간]전승민,II1,202606050288.0,DSMX0016N-BK,0.0,M,118.0,14.0,1.0,0.0,0.469,0.0
2444,M-N,㈜[주간]전승민,II1,202606050288.0,DSPAAY0403A-FK,0.0,M,119.0,17.0,1.0,0.0,3.559833333333333,11.0195
2445,M-N,㈜[주간]전승민,II2,202606050296.0,DSDEMT18081-WW,시작,M,101.0,7.0,1.0,0.0,1.064,0.0
2446,M-N,㈜[주간]전승민,II2,202606050296.0,DSDEMT18081-MAC,0.0,M,101.0,10.0,1.0,0.0,0.484,0.0
2447,M-N,㈜[주간]전승민,II2,202606050296.0,DSAD0608-ML,0.0,M,109.0,1.0,2.0,0.0,0.7623333333333333,0.0
2448,M-N,㈜[주간]전승민,II2,202606050296.0,DSDCME0800-BK,0.0,M,111.0,3.0,1.0,0.0,0.534,0.0
2449,M-N,㈜[주간]전승민,II2,202606050296.0,DSDCME0800-PW,0.0,M,111.0,2.0,1.0,0.0,0.45733333333333337,0.0
2450,M-N,㈜[주간]전승민,II2,202606050296.0,DSAA0301-WW,0.0,M,116.0,15.0,1.0,0.0,0.7373333333333333,0.0
2451,M-N,㈜[주간]전승민,II2,202606050296.0,DSDAMA0601-3F1,0.0,M,115.0,9.0,1.0,0.0,0.5356666666666666,0.0
2452,M-N,㈜[주간]전승민,II2,202606050296.0,DSDAMA0601-3F2,0.0,M,116.0,9.0,1.0,0.0,0.41900000000000004,0.0
2453,M-N,㈜[주간]전승민,II2,202606050296.0,DSMX0018N-PW,0.0,M,118.0,11.0,1.0,0.0,0.534,0.0
2454,M-N,㈜[주간]전승민,II2,202606050296.0,DSMX0018N-BK,0.0,M,118.0,12.0,1.0,0.0,0.45733333333333337,0.0
2455,M-N,㈜[주간]전승민,II2,202606050296.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.584,0.0
2456,M-N,㈜[주간]전승민,II2,202606050296.0,DSDCML0501-PW,0.0,M,117.0,8.0,1.0,0.0,0.5356666666666666,0.0
2457,M-N,㈜[주간]전승민,II2,202606050296.0,DSDCML0501-BK,0.0,M,118.0,8.0,1.0,0.0,0.41900000000000004,0.0
2458,M-N,㈜[주간]전승민,II2,202606050296.0,DSACAA0301-WW,0.0,M,120.0,7.0,1.0,0.0,0.5223333333333333,0.0
2459,M-N,㈜[주간]전승민,II2,202606050296.0,DSACBA0201-WW,0.0,M,119.0,3.0,1.0,0.0,0.5156666666666666,0.0
2460,M-N,㈜[주간]전승민,II2,202606050296.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.469,0.0
2461,M-N,㈜[주간]전승민,II2,202606050296.0,DSACBA0202-WW,0.0,M,121.0,8.0,1.0,0.0,3.464833333333333,12.495499999999998
2462,M-N,㈜[주간]전승민,II5,202606050303.0,DSDGBT16081-ML,시작,M,104.0,12.0,1.0,0.0,1.2413333333333334,0.0
2463,M-N,㈜[주간]전승민,II5,202606050303.0,DSAD0608-WW,0.0,M,109.0,3.0,2.0,0.0,0.8779999999999999,0.0
2464,M-N,㈜[주간]전승민,II5,202606050303.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.7629999999999999,0.0
2465,M-N,㈜[주간]전승민,II5,202606050303.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.7263333333333333,0.0
2466,M-N,㈜[주간]전승민,II5,202606050303.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,3.3571666666666666,6.965833333333333
2467,M-N,㈜[주간]전승민,II6,202606050310.0,DVDSAD0212-WW,시작,M,105.0,15.0,1.0,0.0,1.089,0.0
2468,M-N,㈜[주간]전승민,II6,202606050310.0,DSAD0212H-WW,0.0,M,107.0,14.0,2.0,0.0,0.5223333333333333,0.0
2469,M-N,㈜[주간]전승민,II6,202606050310.0,DSBC0082H-WW,0.0,M,114.0,6.0,1.0,0.0,0.714,0.0
2470,M-N,㈜[주간]전승민,II6,202606050310.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.6773333333333332,0.0
2471,M-N,㈜[주간]전승민,II6,202606050310.0,DSAD0200H-WW,0.0,M,121.0,13.0,1.0,0.0,0.6739999999999999,0.0
2472,M-N,㈜[주간]전승민,II6,202606050310.0,DVDSBC0082B-WW,0.0,M,114.0,8.0,1.0,0.0,3.7081666666666666,7.384833333333333
2473,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDEMT18071-WW,시작,M,101.0,7.0,2.0,0.0,1.064,0.0
2474,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0065BN-WW,0.0,M,101.0,17.0,1.0,0.0,0.45066666666666666,0.0
2475,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0065BN-WW,0.0,M,101.0,17.0,1.0,0.0,0.2856666666666667,0.0
2476,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDGBT1808-MAC,0.0,M,131.0,5.0,2.0,0.0,0.7556666666666666,0.0
2477,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCC0145V-WW,0.0,M,104.0,9.0,1.0,0.0,0.6623333333333333,0.0
2478,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0125VN-WW,0.0,M,104.0,1.0,1.0,0.0,0.5606666666666666,0.0
2479,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDEMT16081-MAC,0.0,M,104.0,1.0,2.0,0.0,0.41900000000000004,0.0
2480,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCMT1206-WW,0.0,M,106.0,11.0,1.0,0.0,0.649,0.0
2481,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSAD0212-WW,0.0,M,105.0,15.0,1.0,0.0,0.6679999999999999,0.0
2482,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0065HN-WW,0.0,M,105.0,16.0,1.0,0.0,0.324,0.0
2483,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0065HN-WW,0.0,M,105.0,16.0,1.0,0.0,0.2856666666666667,0.0
2484,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0614P-WW,0.0,M,107.0,11.0,1.0,0.0,0.589,0.0
2485,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCC0062BS1-WW,0.0,M,108.0,10.0,1.0,0.0,0.45733333333333337,0.0
2486,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0145H-WW,0.0,M,108.0,6.0,1.0,0.0,0.5156666666666666,0.0
2487,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCC0145B-WW,0.0,M,108.0,7.0,1.0,0.0,0.45733333333333337,0.0
2488,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0125BN-WW,0.0,M,108.0,3.0,1.0,0.0,0.5156666666666666,0.0
2489,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCBAD0601-WW,0.0,M,107.0,1.0,1.0,0.0,0.469,0.0
2490,M-N,㈜[주간]조진형,CH01,202606040502.0,DVDSCC0125HN-WW,0.0,M,108.0,2.0,1.0,0.0,0.45733333333333337,0.0
2491,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCAAD0601-WW,0.0,M,108.0,1.0,1.0,0.0,0.45733333333333337,0.0
2492,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCBAD0701-WW,0.0,M,109.0,2.0,1.0,0.0,0.5223333333333333,0.0
2493,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0612P-WW,0.0,M,109.0,3.0,1.0,0.0,0.45733333333333337,0.0
2494,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDGBT1407-FK,0.0,M,112.0,17.0,1.0,0.0,0.6973333333333332,0.0
2495,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0014-WW,0.0,M,112.0,9.0,1.0,0.0,0.5606666666666666,0.0
2496,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCME0800-BK,0.0,M,111.0,3.0,1.0,0.0,0.5356666666666666,0.0
2497,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCME0800-PW,0.0,M,111.0,2.0,1.0,0.0,0.45733333333333337,0.0
2498,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCME0700-PW,0.0,M,111.0,2.0,2.0,0.0,0.41900000000000004,0.0
2499,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCME0600-PW,0.0,M,112.0,1.0,1.0,0.0,0.45733333333333337,0.0
2500,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDEMT14081-WW,0.0,M,113.0,9.0,2.0,0.0,0.6256666666666666,0.0
2501,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDGBT14081-WW,0.0,M,113.0,12.0,2.0,0.0,0.484,0.0
2502,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAC0101A-WW,0.0,M,116.0,11.0,1.0,0.0,0.6746666666666666,0.0
2503,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDAMA0601-3F1,0.0,M,115.0,9.0,1.0,0.0,0.469,0.0
2504,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDAMA0601-3F2,0.0,M,116.0,9.0,1.0,0.0,0.2856666666666667,0.0
2505,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDAMA0601-3F2,0.0,M,116.0,9.0,1.0,0.0,0.2856666666666667,0.0
2506,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.4023333333333333,0.0
2507,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.2856666666666667,0.0
2508,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.45733333333333337,0.0
2509,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCA0701-3F2,0.0,M,116.0,1.0,1.0,0.0,0.324,0.0
2510,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCA0701-3F2,0.0,M,116.0,1.0,1.0,0.0,0.2856666666666667,0.0
2511,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBMF1001-PW,0.0,M,117.0,3.0,1.0,0.0,0.534,0.0
2512,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBML0601-PW,0.0,M,117.0,4.0,1.0,0.0,0.45733333333333337,0.0
2513,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDBME05001-PW,0.0,M,117.0,5.0,1.0,0.0,0.45733333333333337,0.0
2514,M-N,㈜[주간]조진형,CH01,202606040502.0,DSCC0145X-WW,0.0,M,118.0,6.0,1.0,0.0,0.45733333333333337,0.0
2515,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCML0501-PW,0.0,M,117.0,8.0,1.0,0.0,0.33566666666666667,0.0
2516,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCML0501-PW,0.0,M,117.0,8.0,1.0,0.0,0.2856666666666667,0.0
2517,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDCML0501-BK,0.0,M,118.0,8.0,1.0,0.0,0.41900000000000004,0.0
2518,M-N,㈜[주간]조진형,CH01,202606040502.0,DSMX0018N-PW,0.0,M,118.0,11.0,1.0,0.0,0.484,0.0
2519,M-N,㈜[주간]조진형,CH01,202606040502.0,DSMX0016N-BK,0.0,M,118.0,14.0,1.0,0.0,0.484,0.0
2520,M-N,㈜[주간]조진형,CH01,202606040502.0,DSMX0014N-PW,0.0,M,118.0,15.0,1.0,0.0,0.45733333333333337,0.0
2521,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAX0018-FK,0.0,M,131.0,27.0,1.0,0.0,0.7556666666666666,0.0
2522,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.8123333333333332,0.0
2523,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.15233333333333335,0.0
2524,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0200-WW,0.0,M,120.0,1.0,1.0,0.0,0.43800000000000006,0.0
2525,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0100-FK,0.0,M,119.0,1.0,1.0,0.0,0.41900000000000004,0.0
2526,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.3506666666666667,0.0
2527,M-N,㈜[주간]조진형,CH01,202606040502.0,DSAD0000-WW,0.0,M,122.0,1.0,1.0,0.0,0.2856666666666667,0.0
2528,M-N,㈜[주간]조진형,CH01,202606040502.0,DSDAAL0800-FK,0.0,M,122.0,4.0,1.0,0.0,0.484,0.0
2529,M-N,㈜[주간]조진형,CH01,202606040502.0,DHT1009ACF-A441P,0.0,M,126.0,1.0,1.0,0.0,0.6006666666666667,0.0
2530,M-N,㈜[주간]조진형,CH01,202606040502.0,DHT1200HF-2H1,0.0,M,128.0,2.0,1.0,0.0,3.1565,30.55650000000001
2531,M-N,㈜[주간]조진형,CH02,202606040505.0,DSBD0919A-ML,시작,M,102.0,5.0,1.0,0.0,1.044,0.0
2532,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCC0066B-WW,0.0,M,101.0,9.0,4.0,1.66,2.1756666666666664,0.0
2533,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDEMT16071-FK,0.0,M,131.0,2.0,3.0,1.36,2.0556666666666668,0.0
2534,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCCAV20061-WW,0.0,M,103.0,9.0,1.0,0.0,0.6956666666666667,0.0
2535,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSCC0126V-WW,0.0,M,103.0,7.0,1.0,0.0,0.469,0.0
2536,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCCAH1406-WW,0.0,M,105.0,5.0,1.0,0.0,0.534,0.0
2537,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCCAB1407-WW,0.0,M,105.0,10.0,1.0,0.0,0.524,0.0
2538,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCCBB1407-WW,0.0,M,106.0,10.0,1.0,0.0,0.41900000000000004,0.0
2539,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSCC0066H-OS,0.0,M,106.0,14.0,1.0,0.0,0.5156666666666666,0.0
2540,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDEMT14071-WW,0.0,M,131.0,10.0,1.0,0.0,0.6623333333333333,0.0
2541,M-N,㈜[주간]조진형,CH02,202606040505.0,DSAD0214-WW,0.0,M,108.0,18.0,1.0,0.0,0.7073333333333333,0.0
2542,M-N,㈜[주간]조진형,CH02,202606040505.0,DSAD0614P-OS,0.0,M,108.0,11.0,1.0,0.0,0.5489999999999999,0.0
2543,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSDCMT1406-WW,0.0,M,107.0,9.0,1.0,0.0,0.469,0.0
2544,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSCC0126H-OS,0.0,M,107.0,4.0,1.0,0.0,0.524,0.0
2545,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSCC0126B-WW,0.0,M,107.0,3.0,1.0,0.0,0.45733333333333337,0.0
2546,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCBAD0601-WW,0.0,M,107.0,1.0,1.0,0.0,0.469,0.0
2547,M-N,㈜[주간]조진형,CH02,202606040505.0,DSAD0608-WW,0.0,M,109.0,3.0,2.0,0.0,0.534,0.0
2548,M-N,㈜[주간]조진형,CH02,202606040505.0,DSAD0612P-OS,0.0,M,110.0,3.0,1.0,0.0,0.41900000000000004,0.0
2549,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDFMT1407-WW,0.0,M,111.0,16.0,1.0,0.0,0.6856666666666666,0.0
2550,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDCME0700-BK,0.0,M,111.0,3.0,2.0,0.0,0.6206666666666666,0.0
2551,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDCME0700-PW,0.0,M,111.0,2.0,2.0,0.0,0.45733333333333337,0.0
2552,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCCAD0701-WW,0.0,M,111.0,1.0,1.0,0.0,0.45733333333333337,0.0
2553,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDCME0600-PW,0.0,M,112.0,1.0,1.0,0.0,0.41900000000000004,0.0
2554,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDGBT1207-WW,0.0,M,113.0,10.0,1.0,0.0,0.6373333333333333,0.0
2555,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDDML0500-WW,0.0,M,113.0,11.0,1.0,0.0,0.45733333333333337,0.0
2556,M-N,㈜[주간]조진형,CH02,202606040505.0,DVDSCCAH1403-WW,0.0,M,114.0,11.0,1.0,0.0,0.41900000000000004,0.0
2557,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDGBT1207-MAC,0.0,M,113.0,16.0,1.0,0.0,0.524,0.0
2558,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDDME0700-WW,0.0,M,131.0,23.0,1.0,0.0,0.6956666666666667,0.0
2559,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDAMA0601-3F1,0.0,M,115.0,9.0,1.0,0.0,0.7789999999999999,0.0
2560,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDAMA0601-3F2,0.0,M,116.0,9.0,1.0,0.0,0.41900000000000004,0.0
2561,M-N,㈜[주간]조진형,CH02,202606040505.0,DSABPA10001-WW,0.0,M,115.0,8.0,1.0,0.0,0.45733333333333337,0.0
2562,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBBE0501-FK,0.0,M,116.0,3.0,1.0,0.0,0.524,0.0
2563,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.324,0.0
2564,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBBE0501-WW,0.0,M,116.0,2.0,1.0,0.0,0.2856666666666667,0.0
2565,M-N,㈜[주간]조진형,CH02,202606040505.0,DSCA0701-3F2,0.0,M,116.0,1.0,1.0,0.0,0.45733333333333337,0.0
2566,M-N,㈜[주간]조진형,CH02,202606040505.0,DSAEBA0301-WW,0.0,M,117.0,2.0,1.0,0.0,0.6746666666666666,0.0
2567,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBMF1001-PW,0.0,M,117.0,3.0,1.0,0.0,0.45733333333333337,0.0
2568,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBML0601-PW,0.0,M,117.0,4.0,1.0,0.0,0.45733333333333337,0.0
2569,M-N,㈜[주간]조진형,CH02,202606040505.0,DSDBME05001-PW,0.0,M,117.0,5.0,1.0,0.0,0.45733333333333337,0.0
